Country,Indicator,Gender,Education_Level,Wealth_Quintile,Residence,Data_Year,Percentage,Data_Source,Happiness_Rank,Country_Code,GDP_PerCapita,Region,Income_Group
Türkiye,Completion rate for children of primary school age,Male,Primary,Total,Total,2013,99.025284,DHS style 2013,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Completion rate for youth of upper secondary education school age,Female,Upper Secondary,Not Available,Not Available,2013,43.577709,DHS style 2013,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Completion rate for youth of upper secondary education school age,Male,Upper Secondary,Not Available,Not Available,2013,51.190842,DHS style 2013,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Completion rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2013,91.654053,DHS style 2013,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Completion rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2013,96.089897,DHS style 2013,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2019,5.02673,UIS,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2019,4.54793,UIS,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2019,3.99705,UIS,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2019,3.00352,UIS,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,19.31788,UIS,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Türkiye,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2019,17.09841,UIS,112.0,TUR,9661.235975,Europe & Central Asia,Upper middle income
Tuvalu,Completion rate for children of primary school age,Female,Primary,Total,Total,2020,100.0,MICS 2019-20,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Completion rate for children of primary school age,Male,Primary,Total,Total,2020,98.494034,MICS 2019-20,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Completion rate for youth of upper secondary education school age,Female,Upper Secondary,Not Available,Not Available,2020,60.479,MICS 2019-20,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Completion rate for youth of upper secondary education school age,Male,Upper Secondary,Not Available,Not Available,2020,45.387081,MICS 2019-20,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Completion rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2020,91.400688,MICS 2019-20,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Completion rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2020,73.991791,MICS 2019-20,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2020,16.36126,UIS,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2020,18.43088,UIS,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2020,35.98326,UIS,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2020,30.57199,UIS,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2020,61.29032,UIS,,TUV,5632.002993,East Asia & Pacific,Upper middle income
Tuvalu,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2020,67.87709,UIS,,TUV,5632.002993,East Asia & Pacific,Upper middle income
United Republic of Tanzania,Completion rate for children of primary school age,Female,Primary,Total,Total,2016,83.5,DHS 2015-16,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Completion rate for children of primary school age,Male,Primary,Total,Total,2016,75.199997,DHS 2015-16,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Completion rate for youth of upper secondary education school age,Female,Upper Secondary,Not Available,Not Available,2015,26.9,DHS 2015,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Completion rate for youth of upper secondary education school age,Male,Upper Secondary,Not Available,Not Available,2015,32.200001,DHS 2015,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Completion rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2015,26.700001,DHS 2015,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Completion rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2015,30.9,DHS 2015,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2020,14.51359,UIS,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2020,17.60916,UIS,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2016,63.89039,UIS,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2016,65.78001,UIS,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2016,87.72816,UIS,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
United Republic of Tanzania,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2016,83.84053,UIS,139.0,TZA,1099.287598,Sub-Saharan Africa,Lower middle income
Uganda,Completion rate for children of primary school age,Female,Primary,Total,Total,2016,43.37463,DHS 2016,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Completion rate for children of primary school age,Male,Primary,Total,Total,2016,39.017052,DHS 2016,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Completion rate for youth of upper secondary education school age,Female,Upper Secondary,Not Available,Not Available,2016,15.25169,DHS 2016,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Completion rate for youth of upper secondary education school age,Male,Upper Secondary,Not Available,Not Available,2016,18.297371,DHS 2016,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Completion rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2016,23.32485,DHS 2016,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Completion rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2016,26.85548,DHS 2016,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2017,12.21721,UIS,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2017,15.56616,UIS,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2017,48.99008,UIS,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2017,48.52191,UIS,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2017,77.54351,UIS,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Uganda,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2017,72.41855,UIS,117.0,UGA,883.8920323,Sub-Saharan Africa,Low income
Ukraine,Completion rate for children of primary school age,Female,Primary,Total,Total,2012,99.300003,MICS 2012,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Completion rate for children of primary school age,Male,Primary,Total,Total,2012,100.0,MICS 2012,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Completion rate for youth of upper secondary education school age,Female,Upper Secondary,Not Available,Not Available,2012,96.800003,MICS 2012,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Completion rate for youth of upper secondary education school age,Male,Upper Secondary,Not Available,Not Available,2012,96.900002,MICS 2012,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Completion rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2012,99.599998,MICS 2012,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Completion rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2012,99.599998,MICS 2012,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2014,7.0116,UIS,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2014,8.94796,UIS,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2014,3.2292,UIS,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2014,4.03877,UIS,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2014,4.31127,UIS,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Ukraine,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2014,7.38249,UIS,98.0,UKR,4835.571777,Europe & Central Asia,Lower middle income
Uruguay,Completion rate for children of primary school age,Female,Primary,Total,Total,2013,98.323517,MICS 2012-13,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Completion rate for children of primary school age,Male,Primary,Total,Total,2013,96.375938,MICS 2012-13,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Completion rate for youth of upper secondary education school age,Female,Upper Secondary,Not Available,Not Available,2013,29.29899,MICS 2012-13,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Completion rate for youth of upper secondary education school age,Male,Upper Secondary,Not Available,Not Available,2013,47.933109,MICS 2012-13,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Completion rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2013,72.569328,MICS 2012-13,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Completion rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2013,65.631592,MICS 2012-13,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2019,0.10794,UIS,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2019,1.00179,UIS,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2016,0.16817,UIS,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2016,1.30543,UIS,30.0,URY,17313.18835,Latin America & Caribbean,High income
Uruguay,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,7.87026,UIS,30.0,URY,17313.18835,Latin America & Caribbean,High income
